unit_id,scene,issues,generated_es419
"unit:1709","57","EXACT_TEXT_REPEAT","Jesús salió de allí y se retiró hacia la región de Tiro y Sidón."
"unit:1710","57","EXACT_TEXT_REPEAT","Jesús salió de allí y se retiró hacia la región de Tiro y Sidón."
"unit:1711","57","","Levantándose de allí, fue a la región de Tiro. Entró en una casa y no quería que nadie lo supiera, pero no pudo pasar inadvertido."
"unit:1712","57","EXACT_TEXT_REPEAT","Y una mujer cananea de aquella región salió gritando: «¡Señor, Hijo de David, ten misericordia de mí! Mi hija está terriblemente atormentada por un demonio»."
"unit:1713","57","EXACT_TEXT_REPEAT","La mujer era griega, sirofenicia de nacimiento, y le rogaba que expulsara al demonio de su hija."
"unit:1714","57","","Enseguida, una mujer que había oído hablar de él y cuya hijita tenía un espíritu impuro vino y cayó a sus pies."
"unit:1715","57","EXACT_TEXT_REPEAT","Y una mujer cananea de aquella región salió gritando: «¡Señor, Hijo de David, ten misericordia de mí! Mi hija está terriblemente atormentada por un demonio»."
"unit:1716","57","EXACT_TEXT_REPEAT","Y una mujer cananea de aquella región salió gritando: «¡Señor, Hijo de David, ten misericordia de mí! Mi hija está terriblemente atormentada por un demonio»."
"unit:1717","57","EXACT_TEXT_REPEAT","Pero él no le respondió una palabra. Entonces sus discípulos se acercaron y le rogaban: «Despídela, porque viene gritando detrás de nosotros»."
"unit:1718","57","EXACT_TEXT_REPEAT","Pero él no le respondió una palabra. Entonces sus discípulos se acercaron y le rogaban: «Despídela, porque viene gritando detrás de nosotros»."
"unit:1719","57","","Él respondió: «No fui enviado sino a las ovejas perdidas de la casa de Israel»."
"unit:1720","57","EXACT_TEXT_REPEAT","Pero ella se acercó, se postró ante él y dijo: «Señor, ayúdame»."
"unit:1721","57","EXACT_TEXT_REPEAT","La mujer era griega, sirofenicia de nacimiento, y le rogaba que expulsara al demonio de su hija."
"unit:1722","57","EXACT_TEXT_REPEAT","Pero ella se acercó, se postró ante él y dijo: «Señor, ayúdame»."
"unit:1723","57","EXACT_TEXT_REPEAT","Él respondió: «No está bien tomar el pan de los hijos y echárselo a los perritos»."
"unit:1724","57","","Y le decía: «Deja que primero se sacien los hijos, porque no está bien tomar el pan de los hijos y echárselo a los perritos»."
"unit:1725","57","EXACT_TEXT_REPEAT","Él respondió: «No está bien tomar el pan de los hijos y echárselo a los perritos»."
"unit:1726","57","EXACT_TEXT_REPEAT","Ella dijo: «Sí, Señor; pero también los perritos comen las migajas que caen de la mesa de sus dueños»."
"unit:1727","57","EXACT_TEXT_REPEAT","Ella le respondió: «Señor, también los perritos debajo de la mesa comen las migajas de los niños»."
"unit:1728","57","EXACT_TEXT_REPEAT","Ella le respondió: «Señor, también los perritos debajo de la mesa comen las migajas de los niños»."
"unit:1729","57","EXACT_TEXT_REPEAT","Ella dijo: «Sí, Señor; pero también los perritos comen las migajas que caen de la mesa de sus dueños»."
"unit:1730","57","EXACT_TEXT_REPEAT","Entonces Jesús le respondió: «Mujer, grande es tu fe. Que se haga contigo como quieres». Y su hija quedó sana desde aquel momento."
"unit:1731","57","EXACT_TEXT_REPEAT","Entonces Jesús le respondió: «Mujer, grande es tu fe. Que se haga contigo como quieres». Y su hija quedó sana desde aquel momento."
"unit:1732","57","","Y le dijo: «Por haber dicho esto, vete; el demonio ha salido de tu hija»."
"unit:1733","57","EXACT_TEXT_REPEAT","Entonces Jesús le respondió: «Mujer, grande es tu fe. Que se haga contigo como quieres». Y su hija quedó sana desde aquel momento."
"unit:1734","57","","Ella se fue a su casa y encontró a la niña acostada en la cama, y el demonio había salido."
"unit:1735","58","EXACT_TEXT_REPEAT","Jesús se fue de allí y llegó junto al mar de Galilea; subió al monte y se sentó allí."
"unit:1736","58","EXACT_TEXT_REPEAT","Jesús se fue de allí y llegó junto al mar de Galilea; subió al monte y se sentó allí."
"unit:1737","58","","Se acercaron a él grandes multitudes que traían consigo sordos, ciegos, cojos, lisiados y muchos otros. Los pusieron a sus pies, y él los sanó."
"unit:1738","58","","Le llevaron un hombre sordo y con dificultad para hablar, y le rogaban que pusiera la mano sobre él."
"unit:1739","58","","Jesús lo apartó de la multitud, a solas; puso sus dedos en los oídos del hombre y, después de escupir, tocó su lengua."
"unit:1740","58","","Luego miró al cielo, suspiró y le dijo: «Efatá», que significa: «Ábrete»."
"unit:1741","58","","En ese momento se le abrieron los oídos, se soltó la atadura de su lengua y comenzó a hablar correctamente."
"unit:1742","58","","Jesús les ordenó que no se lo dijeran a nadie; pero cuanto más se lo ordenaba, tanto más lo proclamaban."
"unit:1743","58","EXACT_TEXT_REPEAT","La multitud quedó asombrada al ver que los sordos hablaban, los lisiados quedaban sanos, los cojos caminaban y los ciegos veían; y glorificaron al Dios de Israel."
"unit:1744","58","EXACT_TEXT_REPEAT","La multitud quedó asombrada al ver que los sordos hablaban, los lisiados quedaban sanos, los cojos caminaban y los ciegos veían; y glorificaron al Dios de Israel."
"unit:1745","58","","Estaban completamente maravillados y decían: «Todo lo ha hecho bien. Hace oír a los sordos y hablar a los que no podían hablar»."
"unit:1746","58","EXACT_TEXT_REPEAT","La multitud quedó asombrada al ver que los sordos hablaban, los lisiados quedaban sanos, los cojos caminaban y los ciegos veían; y glorificaron al Dios de Israel."
"unit:1747","59","","En aquellos días, como otra vez había una gran multitud y no tenían qué comer, Jesús llamó a sus discípulos y les dijo:"
"unit:1748","59","EXACT_TEXT_REPEAT","«Siento compasión por la multitud, porque ya llevan tres días conmigo y no tienen qué comer. No quiero despedirlos en ayunas, no sea que desfallezcan en el camino»."
"unit:1749","59","EXACT_TEXT_REPEAT","«Siento compasión por la multitud, porque ya llevan tres días conmigo y no tienen qué comer. No quiero despedirlos en ayunas, no sea que desfallezcan en el camino»."
"unit:1750","59","EXACT_TEXT_REPEAT","«Siento compasión por la multitud, porque ya llevan tres días conmigo y no tienen qué comer. No quiero despedirlos en ayunas, no sea que desfallezcan en el camino»."
"unit:1751","59","EXACT_TEXT_REPEAT","«Siento compasión por la multitud, porque ya llevan tres días conmigo y no tienen qué comer. No quiero despedirlos en ayunas, no sea que desfallezcan en el camino»."
"unit:1752","59","","«Si los envío a sus casas en ayunas, desfallecerán en el camino; algunos de ellos han venido desde lejos»."
"unit:1753","59","EXACT_TEXT_REPEAT","Sus discípulos le dijeron: «¿De dónde podríamos conseguir en este lugar desierto tantos panes como para saciar a una multitud tan grande?»"
"unit:1754","59","EXACT_TEXT_REPEAT","Sus discípulos le dijeron: «¿De dónde podríamos conseguir en este lugar desierto tantos panes como para saciar a una multitud tan grande?»"
"unit:1755","59","","Sus discípulos le respondieron: «¿Cómo podría alguien conseguir aquí, en un lugar desierto, suficiente pan para saciar a todos estos?»"
"unit:1756","59","EXACT_TEXT_REPEAT","Sus discípulos le dijeron: «¿De dónde podríamos conseguir en este lugar desierto tantos panes como para saciar a una multitud tan grande?»"
"unit:1757","59","EXACT_TEXT_REPEAT","Jesús les preguntó: «¿Cuántos panes tienen?». Ellos respondieron: «Siete, y unos pocos pescaditos»."
"unit:1758","59","EXACT_TEXT_REPEAT","Jesús les preguntó: «¿Cuántos panes tienen?». Ellos respondieron: «Siete, y unos pocos pescaditos»."
"unit:1759","59","EXACT_TEXT_REPEAT","Jesús les preguntó: «¿Cuántos panes tienen?». Ellos respondieron: «Siete, y unos pocos pescaditos»."
"unit:1760","59","EXACT_TEXT_REPEAT","Jesús les preguntó: «¿Cuántos panes tienen?». Ellos respondieron: «Siete, y unos pocos pescaditos»."
"unit:1761","59","","Entonces ordenó a la multitud que se sentara en el suelo."
"unit:1762","59","EXACT_TEXT_REPEAT","Tomó los siete panes y los pescados, dio gracias, los partió y comenzó a dárselos a los discípulos, y los discípulos a las multitudes."
"unit:1763","59","EXACT_TEXT_REPEAT","Tomó los siete panes y los pescados, dio gracias, los partió y comenzó a dárselos a los discípulos, y los discípulos a las multitudes."
"unit:1764","59","EXACT_TEXT_REPEAT","Tomó los siete panes y los pescados, dio gracias, los partió y comenzó a dárselos a los discípulos, y los discípulos a las multitudes."
"unit:1765","59","EXACT_TEXT_REPEAT","Tomó los siete panes y los pescados, dio gracias, los partió y comenzó a dárselos a los discípulos, y los discípulos a las multitudes."
"unit:1766","59","EXACT_TEXT_REPEAT","Todos comieron y quedaron satisfechos, y recogieron siete canastas llenas de los pedazos que sobraron."
"unit:1767","59","EXACT_TEXT_REPEAT","Todos comieron y quedaron satisfechos, y recogieron siete canastas llenas de los pedazos que sobraron."
"unit:1768","59","EXACT_TEXT_REPEAT","Los que comieron eran cuatro mil hombres, sin contar a las mujeres y los niños."
"unit:1769","59","EXACT_TEXT_REPEAT","Los que comieron eran cuatro mil hombres, sin contar a las mujeres y los niños."
"unit:1770","59","EXACT_TEXT_REPEAT","Después de despedir a las multitudes, subió a la barca y fue a la región de Magadán."
"unit:1771","59","EXACT_TEXT_REPEAT","Después de despedir a las multitudes, subió a la barca y fue a la región de Magadán."
"unit:1772","59","EXACT_TEXT_REPEAT","Después de despedir a las multitudes, subió a la barca y fue a la región de Magadán."
"unit:1773","60","EXACT_TEXT_REPEAT","Se acercaron los fariseos y los saduceos y, para ponerlo a prueba, le pidieron que les mostrara una señal del cielo."
"unit:1774","60","","Salieron los fariseos y comenzaron a discutir con él, pidiéndole una señal del cielo para ponerlo a prueba."
"unit:1775","60","EXACT_TEXT_REPEAT","Se acercaron los fariseos y los saduceos y, para ponerlo a prueba, le pidieron que les mostrara una señal del cielo."
"unit:1776","60","EXACT_TEXT_REPEAT","Se acercaron los fariseos y los saduceos y, para ponerlo a prueba, le pidieron que les mostrara una señal del cielo."
"unit:1777","60","","Él les respondió: «Al atardecer ustedes dicen: “Habrá buen tiempo, porque el cielo está rojo”."
"unit:1778","60","EXACT_TEXT_REPEAT","Y por la mañana: “Hoy habrá tormenta, porque el cielo está rojo y amenazante”. Saben interpretar el aspecto del cielo, pero no pueden interpretar las señales de los tiempos."
"unit:1779","60","EXACT_TEXT_REPEAT","Y por la mañana: “Hoy habrá tormenta, porque el cielo está rojo y amenazante”. Saben interpretar el aspecto del cielo, pero no pueden interpretar las señales de los tiempos."
"unit:1780","60","EXACT_TEXT_REPEAT","Suspirando profundamente en su espíritu, dijo: «¿Por qué esta generación busca una señal? Les aseguro que no se le dará ninguna señal a esta generación»."
"unit:1781","60","EXACT_TEXT_REPEAT","Suspirando profundamente en su espíritu, dijo: «¿Por qué esta generación busca una señal? Les aseguro que no se le dará ninguna señal a esta generación»."
"unit:1782","60","EXACT_TEXT_REPEAT","«Una generación mala y adúltera busca una señal, pero no se le dará ninguna señal excepto la señal de Jonás». Y dejándolos, se fue."
"unit:1783","60","EXACT_TEXT_REPEAT","Suspirando profundamente en su espíritu, dijo: «¿Por qué esta generación busca una señal? Les aseguro que no se le dará ninguna señal a esta generación»."
"unit:1784","60","EXACT_TEXT_REPEAT","«Una generación mala y adúltera busca una señal, pero no se le dará ninguna señal excepto la señal de Jonás». Y dejándolos, se fue."
"unit:1785","60","EXACT_TEXT_REPEAT","«Una generación mala y adúltera busca una señal, pero no se le dará ninguna señal excepto la señal de Jonás». Y dejándolos, se fue."
"unit:1786","60","EXACT_TEXT_REPEAT","«Una generación mala y adúltera busca una señal, pero no se le dará ninguna señal excepto la señal de Jonás». Y dejándolos, se fue."
"unit:1787","60","","Los dejó, volvió a subir a la barca y se fue al otro lado."
"unit:1788","60","EXACT_TEXT_REPEAT","Cuando los discípulos llegaron al otro lado, se habían olvidado de llevar pan."
"unit:1789","60","EXACT_TEXT_REPEAT","Cuando los discípulos llegaron al otro lado, se habían olvidado de llevar pan."
"unit:1790","60","","Se habían olvidado de llevar pan, y sólo tenían un pan con ellos en la barca."
"unit:1791","60","EXACT_TEXT_REPEAT","Jesús les advertía: «Miren, cuídense de la levadura de los fariseos y de la levadura de Herodes»."
"unit:1792","60","","Jesús les dijo: «Miren, cuídense de la levadura de los fariseos y los saduceos»."
"unit:1793","60","EXACT_TEXT_REPEAT","Jesús les advertía: «Miren, cuídense de la levadura de los fariseos y de la levadura de Herodes»."
"unit:1794","60","EXACT_TEXT_REPEAT","Ellos discutían entre sí diciendo: «Es porque no trajimos pan»."
"unit:1795","60","EXACT_TEXT_REPEAT","Ellos discutían entre sí diciendo: «Es porque no trajimos pan»."
"unit:1796","60","EXACT_TEXT_REPEAT","Jesús, al darse cuenta, dijo: «¿Por qué discuten entre ustedes, hombres de poca fe, porque no trajeron pan?»"
"unit:1797","60","EXACT_TEXT_REPEAT","Jesús, al darse cuenta, dijo: «¿Por qué discuten entre ustedes, hombres de poca fe, porque no trajeron pan?»"
"unit:1798","60","EXACT_TEXT_REPEAT","Jesús se dio cuenta y les dijo: «¿Por qué discuten porque no tienen pan? ¿Todavía no entienden ni comprenden? ¿Tienen endurecido el corazón?"
"unit:1799","60","EXACT_TEXT_REPEAT","Jesús se dio cuenta y les dijo: «¿Por qué discuten porque no tienen pan? ¿Todavía no entienden ni comprenden? ¿Tienen endurecido el corazón?"
"unit:1800","60","EXACT_TEXT_REPEAT","Teniendo ojos, ¿no ven? Teniendo oídos, ¿no oyen? ¿Y no recuerdan"
"unit:1801","60","EXACT_TEXT_REPEAT","Teniendo ojos, ¿no ven? Teniendo oídos, ¿no oyen? ¿Y no recuerdan"
"unit:1802","60","EXACT_TEXT_REPEAT","¿Todavía no entienden ni recuerdan los cinco panes para los cinco mil y cuántas canastas recogieron?"
"unit:1803","60","EXACT_TEXT_REPEAT","Cuando partí los cinco panes para los cinco mil, ¿cuántas canastas llenas de pedazos recogieron?». Ellos respondieron: «Doce»."
"unit:1804","60","EXACT_TEXT_REPEAT","¿Todavía no entienden ni recuerdan los cinco panes para los cinco mil y cuántas canastas recogieron?"
"unit:1805","60","EXACT_TEXT_REPEAT","Cuando partí los cinco panes para los cinco mil, ¿cuántas canastas llenas de pedazos recogieron?». Ellos respondieron: «Doce»."
"unit:1806","60","EXACT_TEXT_REPEAT","¿Y los siete panes para los cuatro mil? ¿Cuántas canastas recogieron?"
"unit:1807","60","EXACT_TEXT_REPEAT","¿Y los siete panes para los cuatro mil? ¿Cuántas canastas recogieron?"
"unit:1808","60","","«Y cuando fueron siete panes para los cuatro mil, ¿cuántas canastas llenas de pedazos recogieron?». Ellos respondieron: «Siete»."
"unit:1809","60","EXACT_TEXT_REPEAT","«¿Cómo no entienden que no les hablaba de panes? Cuídense de la levadura de los fariseos y los saduceos»."
"unit:1810","60","EXACT_TEXT_REPEAT","«¿Cómo no entienden que no les hablaba de panes? Cuídense de la levadura de los fariseos y los saduceos»."
"unit:1811","60","","Entonces comprendieron que no les había dicho que se cuidaran de la levadura del pan, sino de la enseñanza de los fariseos y los saduceos."
"unit:1812","61","EXACT_TEXT_REPEAT","Llegaron a Betsaida. Le llevaron un ciego y le rogaron que lo tocara."
"unit:1813","61","EXACT_TEXT_REPEAT","Llegaron a Betsaida. Le llevaron un ciego y le rogaron que lo tocara."
"unit:1814","61","EXACT_TEXT_REPEAT","Jesús tomó al ciego de la mano y lo llevó fuera de la aldea. Después de escupir sobre sus ojos y poner las manos sobre él, le preguntó: «¿Ves algo?»"
"unit:1815","61","EXACT_TEXT_REPEAT","Jesús tomó al ciego de la mano y lo llevó fuera de la aldea. Después de escupir sobre sus ojos y poner las manos sobre él, le preguntó: «¿Ves algo?»"
"unit:1816","61","EXACT_TEXT_REPEAT","Jesús tomó al ciego de la mano y lo llevó fuera de la aldea. Después de escupir sobre sus ojos y poner las manos sobre él, le preguntó: «¿Ves algo?»"
"unit:1817","61","","El hombre levantó la mirada y dijo: «Veo a las personas; las veo como árboles que caminan»."
"unit:1818","61","EXACT_TEXT_REPEAT","Entonces Jesús volvió a poner las manos sobre sus ojos. El hombre vio con claridad; quedó restaurado y veía todo nítidamente."
"unit:1819","61","EXACT_TEXT_REPEAT","Entonces Jesús volvió a poner las manos sobre sus ojos. El hombre vio con claridad; quedó restaurado y veía todo nítidamente."
"unit:1820","61","","Jesús lo envió a su casa y le dijo: «Ni siquiera entres en la aldea»."
"unit:1821","62","EXACT_TEXT_REPEAT","Cuando Jesús llegó a la región de Cesarea de Filipo, preguntó a sus discípulos: «¿Quién dice la gente que es el Hijo del Hombre?»"
"unit:1822","62","EXACT_TEXT_REPEAT","Cuando Jesús llegó a la región de Cesarea de Filipo, preguntó a sus discípulos: «¿Quién dice la gente que es el Hijo del Hombre?»"
"unit:1823","62","","Ellos respondieron: «Unos dicen Juan el Bautista; otros, Elías; y otros, Jeremías o alguno de los profetas»."
"unit:1824","62","","Él les preguntó: «Y ustedes, ¿quién dicen que soy?»"
"unit:1825","62","","Simón Pedro respondió: «Tú eres el Cristo, el Hijo del Dios viviente»."
"unit:1826","62","","Jesús le respondió: «Dichoso eres, Simón hijo de Jonás, porque esto no te lo reveló carne y sangre, sino mi Padre que está en los cielos."
