unit_id,scene,issues,generated_es419
"unit:1913","65","EXACT_TEXT_REPEAT","Saliendo de allí, atravesaban Galilea, y Jesús no quería que nadie lo supiera."
"unit:1914","65","EXACT_TEXT_REPEAT","Mientras estaban reunidos en Galilea, Jesús les dijo: «El Hijo del Hombre está por ser entregado en manos de los hombres."
"unit:1915","65","EXACT_TEXT_REPEAT","Saliendo de allí, atravesaban Galilea, y Jesús no quería que nadie lo supiera."
"unit:1916","65","","Mientras todos se maravillaban de todo lo que hacía, dijo a sus discípulos:"
"unit:1917","65","","Porque enseñaba a sus discípulos y les decía: «El Hijo del Hombre será entregado en manos de los hombres; lo matarán, y después de morir resucitará al cabo de tres días»."
"unit:1918","65","EXACT_TEXT_REPEAT","Mientras estaban reunidos en Galilea, Jesús les dijo: «El Hijo del Hombre está por ser entregado en manos de los hombres."
"unit:1919","65","","«Graben bien estas palabras en sus oídos: el Hijo del Hombre está por ser entregado en manos de los hombres»."
"unit:1920","65","EXACT_TEXT_REPEAT","Mientras estaban reunidos en Galilea, Jesús les dijo: «El Hijo del Hombre está por ser entregado en manos de los hombres."
"unit:1921","65","EXACT_TEXT_REPEAT","«Lo matarán, y al tercer día resucitará». Y ellos se entristecieron profundamente."
"unit:1922","65","EXACT_TEXT_REPEAT","«Lo matarán, y al tercer día resucitará». Y ellos se entristecieron profundamente."
"unit:1923","65","EXACT_TEXT_REPEAT","«Lo matarán, y al tercer día resucitará». Y ellos se entristecieron profundamente."
"unit:1924","65","EXACT_TEXT_REPEAT","Pero ellos no comprendían estas palabras y tenían miedo de preguntarle."
"unit:1925","65","","Ellos no entendían estas palabras; su significado estaba oculto para que no lo comprendieran, y tenían miedo de preguntarle acerca de esto."
"unit:1926","65","EXACT_TEXT_REPEAT","Pero ellos no comprendían estas palabras y tenían miedo de preguntarle."
"unit:1927","65","","Cuando llegaron a Capernaúm, los que cobraban el impuesto de dos dracmas se acercaron a Pedro y le preguntaron: «¿Su maestro no paga el impuesto de dos dracmas?»"
