unit_id,scene,issues,generated_es419
"unit:1414","49","","Y, al pasar de allí, siguieron a Jesús dos ciegos, gritando y diciendo: «Ten misericordia de nosotros, Hijo de David»."
"unit:1415","49","EXACT_TEXT_REPEAT","Cuando llegó a la casa, se acercaron a él los ciegos, y Jesús les dijo: «¿Creen que puedo hacer esto?». Le dijeron: «Sí, Señor»."
"unit:1416","49","EXACT_TEXT_REPEAT","Cuando llegó a la casa, se acercaron a él los ciegos, y Jesús les dijo: «¿Creen que puedo hacer esto?». Le dijeron: «Sí, Señor»."
"unit:1417","49","EXACT_TEXT_REPEAT","Cuando llegó a la casa, se acercaron a él los ciegos, y Jesús les dijo: «¿Creen que puedo hacer esto?». Le dijeron: «Sí, Señor»."
"unit:1418","49","","Entonces les tocó los ojos, diciendo: «Según su fe, que se haga para ustedes»."
"unit:1419","49","EXACT_TEXT_REPEAT","Y se les abrieron los ojos. Y Jesús los reprendió, diciendo: «Miren, que nadie lo sepa»."
"unit:1420","49","EXACT_TEXT_REPEAT","Y se les abrieron los ojos. Y Jesús los reprendió, diciendo: «Miren, que nadie lo sepa»."
"unit:1421","49","","Pero ellos, al salir, divulgaron su fama por toda aquella tierra."
"unit:1422","49","","Mientras ellos salían, he aquí que le presentaron a un hombre mudo, poseído por un demonio."
"unit:1423","49","EXACT_TEXT_REPEAT","Y cuando el demonio fue expulsado, el mudo habló. Y las multitudes se maravillaron, diciendo: «Nunca se había visto algo así en Israel»."
"unit:1424","49","EXACT_TEXT_REPEAT","Y cuando el demonio fue expulsado, el mudo habló. Y las multitudes se maravillaron, diciendo: «Nunca se había visto algo así en Israel»."
"unit:1425","49","","Pero los fariseos decían: «Por el príncipe de los demonios expulsa a los demonios»."
"unit:1426","50","EXACT_TEXT_REPEAT","Y, al llegar a su patria, les enseñaba en su sinagoga, de modo que se asombraran y dijeran: «¿De dónde a este esta sabiduría y estos poderes?»"
"unit:1427","50","","Y salió de allí, y viene a su patria, y sus discípulos lo siguen."
"unit:1428","50","","Y cuando llegó el sábado, comenzó a enseñar en la sinagoga; y muchos, al oírlo, quedaron asombrados y decían: «¿De dónde le vienen a este estas cosas, y quién es esta sabiduría que se le dio, y estos poderes tan grandes que se hacen por medio de sus manos?»"
"unit:1429","50","EXACT_TEXT_REPEAT","Y, al llegar a su patria, les enseñaba en su sinagoga, de modo que se asombraran y dijeran: «¿De dónde a este esta sabiduría y estos poderes?»"
"unit:1430","50","EXACT_TEXT_REPEAT","Y, al llegar a su patria, les enseñaba en su sinagoga, de modo que se asombraran y dijeran: «¿De dónde a este esta sabiduría y estos poderes?»"
"unit:1431","50","EXACT_TEXT_REPEAT","Y, al llegar a su patria, les enseñaba en su sinagoga, de modo que se asombraran y dijeran: «¿De dónde a este esta sabiduría y estos poderes?»"
"unit:1432","50","","Y al llegar a su tierra natal, les enseñaba en la sinagoga de ellos, de modo que se asombraban y decían: «¿De dónde le vienen a este esta sabiduría y estos poderes?»"
"unit:1433","50","","¿No es este el carpintero, hijo de María, y hermano de Jacobo y de José y de Judas y de Simón? ¿Y no están aquí con nosotros sus hermanas? Y se escandalizaban por él."
"unit:1434","50","EXACT_TEXT_REPEAT","¿No es este el hijo del carpintero? ¿No se llama su madre María, y sus hermanos Jacobo y José y Simón y Judas?"
"unit:1435","50","EXACT_TEXT_REPEAT","¿No es este el hijo del carpintero? ¿No se llama su madre María, y sus hermanos Jacobo y José y Simón y Judas?"
"unit:1436","50","EXACT_TEXT_REPEAT","¿No es este el hijo del carpintero? ¿No se llama su madre María, y sus hermanos Jacobo y José y Simón y Judas?"
"unit:1437","50","EXACT_TEXT_REPEAT","¿Y no están todas sus hermanas con nosotros? ¿De dónde, pues, le vienen a este todas estas cosas?"
"unit:1438","50","EXACT_TEXT_REPEAT","¿Y no están todas sus hermanas con nosotros? ¿De dónde, pues, le vienen a este todas estas cosas?"
"unit:1439","50","EXACT_TEXT_REPEAT","Y se escandalizaban por él. Pero Jesús les dijo: «No hay profeta sin honra, salvo en su patria y en su casa»."
"unit:1440","50","EXACT_TEXT_REPEAT","Y se escandalizaban por él. Pero Jesús les dijo: «No hay profeta sin honra, salvo en su patria y en su casa»."
"unit:1441","50","EXACT_TEXT_REPEAT","Y no hizo allí muchos milagros por su incredulidad."
"unit:1442","50","EXACT_TEXT_REPEAT","Y no podía hacer allí ningún milagro, salvo poner las manos sobre unos pocos enfermos y sanarlos."
"unit:1443","50","EXACT_TEXT_REPEAT","Y no podía hacer allí ningún milagro, salvo poner las manos sobre unos pocos enfermos y sanarlos."
"unit:1444","50","EXACT_TEXT_REPEAT","Y no hizo allí muchos milagros por su incredulidad."
"unit:1445","50","EXACT_TEXT_REPEAT","Y se maravillaba por su incredulidad. Y recorría los pueblos alrededor, enseñando."
"unit:1446","50","EXACT_TEXT_REPEAT","Y se maravillaba por su incredulidad. Y recorría los pueblos alrededor, enseñando."
"unit:1447","51","","Y recorría Jesús todas las ciudades y todos los pueblos, enseñando en sus sinagogas y predicando el evangelio del reino, y sanando toda enfermedad y toda dolencia."
"unit:1448","51","","Al ver a la multitud, tuvo compasión de ellos, porque estaban agotados y dispersos como ovejas sin pastor."
"unit:1449","51","","Entonces les dijo a sus discípulos: La cosecha es abundante, pero los obreros son pocos."
"unit:1450","51","","Roguen, pues, al Señor de la cosecha para que envíe obreros a su cosecha."
"unit:1451","51","EXACT_TEXT_REPEAT","Y habiendo convocado a los doce discípulos, les dio autoridad sobre los espíritus inmundos, para expulsarlos y sanar toda enfermedad y toda dolencia."
"unit:1452","51","EXACT_TEXT_REPEAT","Y habiendo convocado a los doce discípulos, les dio autoridad sobre los espíritus inmundos, para expulsarlos y sanar toda enfermedad y toda dolencia."
