unit_id,scene,issues,generated_es419
"unit:0527","17","","Después de esto, vino Jesús y sus discípulos a la tierra de Judea, y allí se quedó con ellos y bautizaba."
"unit:0528","17","","Y también Juan estaba bautizando en Aenón, cerca de Salim, porque había allí muchas aguas, y venían y eran bautizados."
"unit:0529","17","","Porque todavía Juan no había sido encarcelado."
"unit:0530","17","","Entonces hubo una discusión entre los discípulos de Juan y un judío acerca de la purificación."
"unit:0531","17","","Y fueron a Juan y le dijeron: «Rabí, el que estaba contigo al otro lado del Jordán, del cual tú has dado testimonio, mira, este bautiza y todos vienen a él»."
"unit:0532","17","","Respondió Juan y dijo: «Un hombre no puede recibir nada si no se le ha dado desde el cielo»."
"unit:0533","17","","Ustedes mismos me dan testimonio de que dije: «No soy yo el Cristo, sino que soy enviado delante de él»."
"unit:0534","17","","El que tiene a la novia es el novio; pero el amigo del novio, el que está de pie y lo oye, se alegra con gozo por la voz del novio. Así, pues, esta es mi alegría, y se ha cumplido."
"unit:0535","17","","Aquel debe crecer, y yo debo disminuir."
"unit:0536","17","","El que viene de arriba está por encima de todos. El que es de la tierra es de la tierra y habla de la tierra; el que viene del cielo está por encima de todos."
"unit:0537","17","","Lo que ha visto y oído, esto da testimonio, y nadie recibe su testimonio."
"unit:0538","17","","El que recibió su testimonio lo selló, porque Dios es veraz."
"unit:0539","17","","A aquel a quien Dios envió habla las palabras de Dios, porque no da el Espíritu con medida."
"unit:0540","17","","El Padre ama al Hijo, y todo lo ha dado en su mano."
"unit:0541","17","","El que cree en el Hijo tiene vida eterna; pero el que no obedece al Hijo no verá la vida, sino que el enojo de Dios permanece sobre él."
"unit:0542","18","","Pero Herodes el tetrarca, reprendido por él acerca de Herodías, la esposa de su hermano, y acerca de todas las cosas malas que Herodes había hecho, añadió esto a todo lo demás: encerró a Juan en la cárcel."
"unit:0543","18","","Al enterarse de que Juan había sido entregado, se retiró a Galilea."
"unit:0544","18","EXACT_TEXT_REPEAT","Después de que Juan fue entregado, Jesús llegó a Galilea proclamando el evangelio de Dios"
"unit:0545","18","EXACT_TEXT_REPEAT","Y Jesús regresó a Galilea con el poder del Espíritu. Y se difundió su fama por toda la región circundante."
"unit:0546","18","","y, dejando Nazaret, llegó y se estableció en Capernaúm, junto al mar, en los territorios de Zabulón y Neftalí;"
"unit:0547","18","EXACT_TEXT_REPEAT","Después de que Juan fue entregado, Jesús llegó a Galilea proclamando el evangelio de Dios"
"unit:0548","18","EXACT_TEXT_REPEAT","Y Jesús regresó a Galilea con el poder del Espíritu. Y se difundió su fama por toda la región circundante."
"unit:0549","18","","y él mismo enseñaba en sus sinagogas, siendo glorificado por todos."
"unit:0550","19","","Cuando Jesús supo que los fariseos habían oído que Jesús hacía más discípulos y bautizaba más que Juan—"
"unit:0551","19","","aunque Jesús mismo no bautizaba, sino sus discípulos—"
"unit:0552","19","","dejó Judea y se fue otra vez a Galilea."
"unit:0553","19","","Pero era necesario que él pasara por Samaria."
"unit:0554","19","","Así que llega a una ciudad de Samaria llamada Sicar, cerca del terreno que Jacob le dio a su hijo José;"
"unit:0555","19","","y allí estaba la fuente de Jacob."
"unit:0556","19","","Entonces Jesús, cansado del viaje, se sentó así junto a la fuente;"
"unit:0557","19","","era como la hora sexta."
"unit:0558","19","","Llega una mujer de Samaria para sacar agua. Jesús le dice: «Dame de beber»;"
"unit:0559","19","","porque sus discípulos se habían ido a la ciudad para comprar comida."
"unit:0560","19","","Entonces le dice la mujer samaritana: «¿Cómo tú, siendo judío, me pides que te dé de beber, siendo yo una mujer samaritana? Porque los judíos no tienen trato con los samaritanos.»"
"unit:0561","19","","Entonces respondió Jesús y le dijo: «Si conocieras el don de Dios y quién es el que te dice: “Dame de beber”, tú le habrías pedido a él y te habría dado agua viva.»"
"unit:0562","19","","Le dice ella: «Señor, ni siquiera tienes cubo y el pozo es profundo; entonces, ¿de dónde tienes ese agua viva?»"
"unit:0563","19","","«¿Acaso tú eres más grande que nuestro padre Jacob, quien nos dio este pozo y él mismo bebió de él, así como sus hijos y sus animales?»"
"unit:0564","19","","Entonces respondió Jesús y le dijo: «Todo el que beba de esta agua volverá a tener sed.»"
"unit:0565","19","","«Pero el que beba del agua que yo le daré, no volverá a tener sed jamás, sino que el agua que yo le dé se convertirá dentro de él en manantial de agua que brota para vida eterna.»"
"unit:0566","19","","Le dice a él la mujer: «Señor, dame esta agua para que no tenga sed ni tenga que venir aquí a sacar agua.»"
"unit:0567","19","","Le dice: «Ve, llama a tu marido y ven aquí.»"
"unit:0568","19","","Respondió la mujer y le dijo: 'No tengo marido.'"
"unit:0569","19","","Jesús le dice: 'Bien has dicho que no tengo marido.'"
"unit:0570","19","","Porque cinco hombres tuviste, y ahora el que tienes no es tu marido; esto lo has dicho con verdad."
"unit:0571","19","","Le dice a él la mujer: 'Señor, veo que tú eres profeta.'"
"unit:0572","19","","Nuestros padres adoraron en este monte; y ustedes dicen que en Jerusalén está el lugar donde se debe adorar."
"unit:0573","19","","Le dice a ella Jesús: 'Créeme, mujer, que viene la hora en que ni en este monte ni en Jerusalén adorarán al Padre.'"
"unit:0574","19","","Ustedes adoran lo que no conocen, nosotros adoramos lo que conocemos, porque la salvación viene de los judíos."
"unit:0575","19","","Pero viene la hora y ya es, cuando los verdaderos adoradores adorarán al Padre en espíritu y en verdad; porque también el Padre busca a los que le adoran."
"unit:0576","19","","Dios es espíritu, y los que le adoran en espíritu y en verdad deben adorarle."
"unit:0577","19","","La mujer le dice: «Sé que viene el Mesías, el llamado Cristo. Cuando él venga, nos anunciará todo»."
"unit:0578","19","","Jesús le dice: «Yo soy, el que habla contigo»."
"unit:0579","19","","En eso llegaron sus discípulos y se sorprendían de que hablara con una mujer. Sin embargo, nadie dijo: «¿Qué buscas?» o «¿Por qué hablas con ella?»"
"unit:0580","19","","Entonces la mujer dejó su cántaro, se fue a la ciudad y les dice a la gente:"
"unit:0581","19","","«Vengan a ver a un hombre que me dijo todo lo que hice. ¿Acaso él es el Cristo?»"
"unit:0582","19","","Salieron de la ciudad y se dirigían hacia él."
"unit:0583","19","","Mientras tanto, los discípulos le rogaban: «Rabí, come»."
"unit:0584","19","","Pero él les dijo: «Yo tengo comida para comer que ustedes no conocen»."
"unit:0585","19","","Entonces los discípulos se decían unos a otros: «¿Acaso alguien le trajo algo para comer?»"
"unit:0586","19","","Jesús les dijo: «Mi alimento es hacer la voluntad del que me envió y completar su obra."
