unit_id,scene,issues,generated_es419
"unit:2722","89","EXACT_TEXT_REPEAT","Iban por el camino subiendo a Jerusalén. Jesús iba delante de ellos; estaban asombrados, y los que lo seguían tenían miedo. Entonces tomó de nuevo a los doce y comenzó a decirles lo que estaba por sucederle."
"unit:2723","89","EXACT_TEXT_REPEAT","Iban por el camino subiendo a Jerusalén. Jesús iba delante de ellos; estaban asombrados, y los que lo seguían tenían miedo. Entonces tomó de nuevo a los doce y comenzó a decirles lo que estaba por sucederle."
"unit:2724","89","EXACT_TEXT_REPEAT","Mientras subía a Jerusalén, Jesús tomó aparte a los doce discípulos y, en el camino, les dijo:"
"unit:2725","89","EXACT_TEXT_REPEAT","Mientras subía a Jerusalén, Jesús tomó aparte a los doce discípulos y, en el camino, les dijo:"
"unit:2726","89","EXACT_TEXT_REPEAT","Iban por el camino subiendo a Jerusalén. Jesús iba delante de ellos; estaban asombrados, y los que lo seguían tenían miedo. Entonces tomó de nuevo a los doce y comenzó a decirles lo que estaba por sucederle."
"unit:2727","89","EXACT_TEXT_REPEAT","«Miren, subimos a Jerusalén, y el Hijo del Hombre será entregado a los principales sacerdotes y a los escribas; lo condenarán a muerte,"
"unit:2728","89","","Tomando a los doce, les dijo: «Miren, subimos a Jerusalén, y se cumplirá todo lo escrito por los profetas acerca del Hijo del Hombre."
"unit:2729","89","EXACT_TEXT_REPEAT","«Miren, subimos a Jerusalén, y el Hijo del Hombre será entregado a los principales sacerdotes y a los escribas; lo condenarán a muerte,"
"unit:2730","89","EXACT_TEXT_REPEAT","«Miren, subimos a Jerusalén, y el Hijo del Hombre será entregado a los principales sacerdotes y a los escribas; lo condenarán a muerte,"
"unit:2731","89","EXACT_TEXT_REPEAT","y lo entregarán a los gentiles para que se burlen de él, lo azoten y lo crucifiquen; y al tercer día resucitará»."
"unit:2732","89","EXACT_TEXT_REPEAT","y lo entregarán a los gentiles para que se burlen de él, lo azoten y lo crucifiquen; y al tercer día resucitará»."
"unit:2733","89","","Porque será entregado a los gentiles, se burlarán de él, lo maltratarán y le escupirán;"
"unit:2734","89","","se burlarán de él, le escupirán, lo azotarán y lo matarán; y después de tres días resucitará."
"unit:2735","89","EXACT_TEXT_REPEAT","Lo entregarán a los gentiles para que se burlen de él, lo azoten y lo crucifiquen; y al tercer día resucitará."
"unit:2736","89","EXACT_TEXT_REPEAT","Lo entregarán a los gentiles para que se burlen de él, lo azoten y lo crucifiquen; y al tercer día resucitará."
"unit:2737","89","EXACT_TEXT_REPEAT","Lo entregarán a los gentiles para que se burlen de él, lo azoten y lo crucifiquen; y al tercer día resucitará."
"unit:2738","89","EXACT_TEXT_REPEAT","Pero ellos no comprendieron nada de esto; estas palabras estaban ocultas para ellos y no entendían lo que se les decía."
"unit:2739","89","EXACT_TEXT_REPEAT","Pero ellos no comprendieron nada de esto; estas palabras estaban ocultas para ellos y no entendían lo que se les decía."
"unit:2740","89","EXACT_TEXT_REPEAT","Entonces se acercó a Jesús la madre de los hijos de Zebedeo con sus hijos, se postró ante él y le pidió algo."
"unit:2741","89","EXACT_TEXT_REPEAT","Entonces se acercó a Jesús la madre de los hijos de Zebedeo con sus hijos, se postró ante él y le pidió algo."
"unit:2742","89","","Santiago y Juan, los hijos de Zebedeo, se acercaron a Jesús y le dijeron: «Maestro, queremos que hagas por nosotros lo que te pidamos»."
"unit:2743","89","","Él les dijo: «¿Qué quieren que haga por ustedes?»"
"unit:2744","89","EXACT_TEXT_REPEAT","Él le preguntó: «¿Qué quieres?». Ella respondió: «Di que estos dos hijos míos se sienten, uno a tu derecha y el otro a tu izquierda, en tu reino»."
"unit:2745","89","EXACT_TEXT_REPEAT","Él le preguntó: «¿Qué quieres?». Ella respondió: «Di que estos dos hijos míos se sienten, uno a tu derecha y el otro a tu izquierda, en tu reino»."
"unit:2746","89","","Ellos le dijeron: «Concédenos sentarnos, uno a tu derecha y el otro a tu izquierda, en tu gloria»."
"unit:2747","89","EXACT_TEXT_REPEAT","Jesús respondió: «No saben lo que piden. ¿Pueden beber la copa que yo estoy por beber?». Ellos le dijeron: «Podemos»."
"unit:2748","89","EXACT_TEXT_REPEAT","Jesús respondió: «No saben lo que piden. ¿Pueden beber la copa que yo estoy por beber?». Ellos le dijeron: «Podemos»."
"unit:2749","89","EXACT_TEXT_REPEAT","Jesús respondió: «No saben lo que piden. ¿Pueden beber la copa que yo estoy por beber?». Ellos le dijeron: «Podemos»."
"unit:2750","89","EXACT_TEXT_REPEAT","Él les dijo: «Mi copa la beberán; pero sentarse a mi derecha o a mi izquierda no me corresponde concederlo, sino que es para aquellos para quienes ha sido preparado por mi Padre»."
"unit:2751","89","EXACT_TEXT_REPEAT","Él les dijo: «Mi copa la beberán; pero sentarse a mi derecha o a mi izquierda no me corresponde concederlo, sino que es para aquellos para quienes ha sido preparado por mi Padre»."
"unit:2752","89","EXACT_TEXT_REPEAT","Él les dijo: «Mi copa la beberán; pero sentarse a mi derecha o a mi izquierda no me corresponde concederlo, sino que es para aquellos para quienes ha sido preparado por mi Padre»."
"unit:2753","89","EXACT_TEXT_REPEAT","Él les dijo: «Mi copa la beberán; pero sentarse a mi derecha o a mi izquierda no me corresponde concederlo, sino que es para aquellos para quienes ha sido preparado por mi Padre»."
"unit:2754","89","EXACT_TEXT_REPEAT","Al oír esto, los otros diez se indignaron contra los dos hermanos."
"unit:2755","89","EXACT_TEXT_REPEAT","Al oír esto, los otros diez se indignaron contra los dos hermanos."
"unit:2756","89","EXACT_TEXT_REPEAT","Jesús los llamó y les dijo: «Ustedes saben que los gobernantes de las naciones se enseñorean de ellas, y los grandes ejercen autoridad sobre ellas."
"unit:2757","89","EXACT_TEXT_REPEAT","Jesús los llamó y les dijo: «Ustedes saben que los gobernantes de las naciones se enseñorean de ellas, y los grandes ejercen autoridad sobre ellas."
"unit:2758","89","EXACT_TEXT_REPEAT","Entre ustedes no será así. Al contrario, el que quiera hacerse grande entre ustedes será su servidor,"
"unit:2759","89","EXACT_TEXT_REPEAT","Entre ustedes no será así. Al contrario, el que quiera hacerse grande entre ustedes será su servidor,"
"unit:2760","89","","y el que quiera ser primero entre ustedes será su esclavo."
"unit:2761","89","","Así como el Hijo del Hombre no vino para ser servido, sino para servir y dar su vida como rescate por muchos»."
"unit:2762","90","","Cuando Jesús se acercaba a Jericó, un ciego estaba sentado junto al camino pidiendo limosna."
"unit:2763","90","","Cuando salían de Jericó, una gran multitud lo seguía."
"unit:2764","90","EXACT_TEXT_REPEAT","Y había dos ciegos sentados junto al camino. Al oír que Jesús pasaba, gritaron: «¡Señor, Hijo de David, ten misericordia de nosotros!»"
"unit:2765","90","","Llegaron a Jericó. Y cuando Jesús salía de Jericó con sus discípulos y una gran multitud, Bartimeo, hijo de Timeo, un mendigo ciego, estaba sentado junto al camino."
"unit:2766","90","EXACT_TEXT_REPEAT","Y había dos ciegos sentados junto al camino. Al oír que Jesús pasaba, gritaron: «¡Señor, Hijo de David, ten misericordia de nosotros!»"
"unit:2767","90","","Al oír que pasaba una multitud, preguntó qué sucedía."
"unit:2768","90","","Le informaron que pasaba Jesús el Nazareno."
"unit:2769","90","EXACT_TEXT_REPEAT","Y había dos ciegos sentados junto al camino. Al oír que Jesús pasaba, gritaron: «¡Señor, Hijo de David, ten misericordia de nosotros!»"
"unit:2770","90","","Al oír que era Jesús el Nazareno, comenzó a gritar: «¡Jesús, Hijo de David, ten misericordia de mí!»"
"unit:2771","90","EXACT_TEXT_REPEAT","Y había dos ciegos sentados junto al camino. Al oír que Jesús pasaba, gritaron: «¡Señor, Hijo de David, ten misericordia de nosotros!»"
"unit:2772","90","EXACT_TEXT_REPEAT","Y había dos ciegos sentados junto al camino. Al oír que Jesús pasaba, gritaron: «¡Señor, Hijo de David, ten misericordia de nosotros!»"
"unit:2773","90","EXACT_TEXT_REPEAT","La multitud los reprendía para que callaran, pero ellos gritaban aún más: «¡Señor, Hijo de David, ten misericordia de nosotros!»"
"unit:2774","90","EXACT_TEXT_REPEAT","La multitud los reprendía para que callaran, pero ellos gritaban aún más: «¡Señor, Hijo de David, ten misericordia de nosotros!»"
"unit:2775","90","EXACT_TEXT_REPEAT","Jesús se detuvo, los llamó y dijo: «¿Qué quieren que haga por ustedes?»"
"unit:2776","90","","Jesús se detuvo y dijo: «Llámenlo». Entonces llamaron al ciego y le dijeron: «Ánimo, levántate; te llama»."
"unit:2777","90","","Él arrojó su manto, se levantó de un salto y fue hacia Jesús."
"unit:2778","90","EXACT_TEXT_REPEAT","Jesús se detuvo, los llamó y dijo: «¿Qué quieren que haga por ustedes?»"
"unit:2779","90","EXACT_TEXT_REPEAT","Ellos le dijeron: «Señor, que se abran nuestros ojos»."
"unit:2780","90","","Jesús le preguntó: «¿Qué quieres que haga por ti?». El ciego le respondió: «Rabuní, que vuelva a ver»."
"unit:2781","90","EXACT_TEXT_REPEAT","Ellos le dijeron: «Señor, que se abran nuestros ojos»."
"unit:2782","90","EXACT_TEXT_REPEAT","Movido a compasión, Jesús les tocó los ojos; de inmediato recuperaron la vista y lo siguieron."
"unit:2783","90","","Jesús le dijo: «Vete; tu fe te ha salvado». De inmediato recuperó la vista y lo seguía por el camino."
"unit:2784","90","EXACT_TEXT_REPEAT","Movido a compasión, Jesús les tocó los ojos; de inmediato recuperaron la vista y lo siguieron."
"unit:2785","90","EXACT_TEXT_REPEAT","Movido a compasión, Jesús les tocó los ojos; de inmediato recuperaron la vista y lo siguieron."
"unit:2786","90","","Y al instante recuperó la vista y lo seguía glorificando a Dios. Todo el pueblo, al verlo, dio alabanza a Dios."
"unit:2787","90","","Jesús entró en Jericó y atravesaba la ciudad."
"unit:2788","90","","Había allí un hombre llamado Zaqueo, que era jefe de los cobradores de impuestos y era rico."
"unit:2789","90","","Intentaba ver quién era Jesús, pero no podía a causa de la multitud, porque era de baja estatura."
"unit:2790","90","","Entonces corrió adelante y subió a un sicómoro para verlo, porque Jesús tenía que pasar por allí."
"unit:2791","90","","Cuando Jesús llegó al lugar, miró hacia arriba y le dijo: «Zaqueo, baja pronto, porque hoy es necesario que me quede en tu casa»."
"unit:2792","90","","Él bajó de inmediato y lo recibió con alegría."
"unit:2793","90","","Al ver esto, todos murmuraban: «Entró a hospedarse con un hombre pecador»."
"unit:2794","90","","Pero Zaqueo se puso de pie y dijo al Señor: «Mira, Señor, doy a los pobres la mitad de mis bienes; y si he defraudado a alguien en algo, lo devuelvo cuatro veces»."
"unit:2795","90","","Jesús le dijo: «Hoy ha llegado la salvación a esta casa, porque él también es hijo de Abraham."
"unit:2796","90","","Porque el Hijo del Hombre vino a buscar y salvar lo que estaba perdido»."
"unit:2797","91","","Mientras ellos escuchaban estas cosas, Jesús añadió una parábola, porque estaba cerca de Jerusalén y ellos pensaban que el reino de Dios iba a manifestarse de inmediato."
"unit:2798","91","","Entonces dijo: «Un hombre de noble origen fue a un país lejano para recibir un reino y regresar."
"unit:2799","91","","Llamó a diez de sus siervos, les dio diez minas y les dijo: “Hagan negocios con ellas hasta que yo vuelva”."
"unit:2800","91","","Pero sus conciudadanos lo odiaban y enviaron una delegación detrás de él para decir: “No queremos que éste reine sobre nosotros”."
"unit:2801","91","","Cuando regresó, después de haber recibido el reino, mandó llamar a los siervos a quienes había dado el dinero, para saber cuánto habían ganado."
"unit:2802","91","","Se presentó el primero y dijo: “Señor, tu mina produjo otras diez minas”."
"unit:2803","91","","Él le dijo: “Muy bien, buen siervo. Como fuiste fiel en algo muy pequeño, tendrás autoridad sobre diez ciudades”."
"unit:2804","91","","Vino el segundo y dijo: “Señor, tu mina produjo cinco minas”."
"unit:2805","91","","También a éste le dijo: “Tú estarás sobre cinco ciudades”."
"unit:2806","91","","Entonces vino otro y dijo: “Señor, aquí está tu mina, que guardé envuelta en un pañuelo."
"unit:2807","91","","Porque te tenía miedo, ya que eres un hombre severo: recoges lo que no depositaste y cosechas lo que no sembraste”."
"unit:2808","91","","Él le dijo: “Por tus propias palabras te juzgo, siervo malvado. Sabías que soy un hombre severo, que recojo lo que no deposité y cosecho lo que no sembré."
"unit:2809","91","","Entonces, ¿por qué no pusiste mi dinero en el banco? Al volver, yo lo habría cobrado con intereses”."
"unit:2810","91","","Y dijo a los que estaban allí: “Quítenle la mina y dénsela al que tiene diez minas”."
"unit:2811","91","","Ellos le dijeron: “Señor, ya tiene diez minas”."
"unit:2812","91","","“Les digo que a todo el que tiene se le dará más; pero al que no tiene, aun lo que tiene se le quitará."
"unit:2813","91","","Y a esos enemigos míos que no quisieron que yo reinara sobre ellos, tráiganlos aquí y mátenlos delante de mí”»."
"unit:2814","91","","Después de decir esto, Jesús siguió adelante, subiendo hacia Jerusalén."
"unit:2815","92","","Estaba cerca la Pascua de los judíos, y muchos subieron del campo a Jerusalén antes de la Pascua para purificarse."
"unit:2816","92","","Buscaban a Jesús y, estando en el templo, se preguntaban unos a otros: «¿Qué les parece? ¿No vendrá a la fiesta?»"
"unit:2817","92","","Los principales sacerdotes y los fariseos habían dado órdenes para que, si alguien sabía dónde estaba, lo informara, a fin de arrestarlo."
"unit:2818","92","","Seis días antes de la Pascua, Jesús llegó a Betania, donde estaba Lázaro, a quien Jesús había resucitado de entre los muertos."
"unit:2819","92","","Cuando Jesús estaba en Betania, en casa de Simón el leproso,"
"unit:2820","92","EXACT_TEXT_REPEAT","le prepararon allí una cena. Marta servía, y Lázaro era uno de los que estaban a la mesa con él."
"unit:2821","92","EXACT_TEXT_REPEAT","le prepararon allí una cena. Marta servía, y Lázaro era uno de los que estaban a la mesa con él."
"unit:2822","92","EXACT_TEXT_REPEAT","se acercó una mujer con un frasco de alabastro lleno de un perfume muy costoso y lo derramó sobre la cabeza de Jesús mientras estaba a la mesa."
"unit:2823","92","EXACT_TEXT_REPEAT","se acercó una mujer con un frasco de alabastro lleno de un perfume muy costoso y lo derramó sobre la cabeza de Jesús mientras estaba a la mesa."
"unit:2824","92","","Mientras él estaba en Betania, en casa de Simón el leproso, recostado a la mesa, llegó una mujer con un frasco de alabastro de perfume de nardo puro, muy costoso. Rompió el frasco y derramó el perfume sobre la cabeza de Jesús."
"unit:2825","92","EXACT_TEXT_REPEAT","se acercó una mujer con un frasco de alabastro lleno de un perfume muy costoso y lo derramó sobre la cabeza de Jesús mientras estaba a la mesa."
"unit:2826","92","","Entonces María tomó una libra de perfume de nardo puro, muy costoso, ungió los pies de Jesús y los secó con sus cabellos; y la casa se llenó con el aroma del perfume."
"unit:2827","92","EXACT_TEXT_REPEAT","Al verlo, los discípulos se indignaron y dijeron: «¿Para qué este desperdicio?"
"unit:2828","92","","Algunos se indignaban entre sí y decían: «¿Para qué se ha desperdiciado así este perfume?"
"unit:2829","92","EXACT_TEXT_REPEAT","Al verlo, los discípulos se indignaron y dijeron: «¿Para qué este desperdicio?"
"unit:2830","92","","Entonces Judas Iscariote, uno de sus discípulos, el que iba a entregarlo, dijo:"
"unit:2831","92","","«Esto podría haberse vendido por mucho dinero y haberse dado a los pobres»."
"unit:2832","92","","Dijo esto no porque le importaran los pobres, sino porque era ladrón y, como tenía a su cargo la bolsa, se quedaba con lo que se echaba en ella."
"unit:2833","92","","«Este perfume podría haberse vendido por más de trescientos denarios y haberse dado a los pobres». Y la reprendían duramente."
"unit:2834","92","EXACT_TEXT_REPEAT","Jesús, al darse cuenta, les dijo: «¿Por qué molestan a esta mujer? Ha hecho una obra hermosa conmigo."
"unit:2835","92","EXACT_TEXT_REPEAT","Jesús, al darse cuenta, les dijo: «¿Por qué molestan a esta mujer? Ha hecho una obra hermosa conmigo."
