unit_id,scene,issues,generated_es419
"unit:2976","97","EXACT_TEXT_REPEAT","Cuando Jesús entró en el templo, mientras enseñaba se acercaron los principales sacerdotes y los ancianos del pueblo y le preguntaron: «¿Con qué autoridad haces estas cosas? ¿Quién te dio esta autoridad?»"
"unit:2977","97","","Volvieron a Jerusalén. Mientras Jesús caminaba por el templo, se acercaron a él los principales sacerdotes, los escribas y los ancianos."
"unit:2978","97","EXACT_TEXT_REPEAT","Cuando Jesús entró en el templo, mientras enseñaba se acercaron los principales sacerdotes y los ancianos del pueblo y le preguntaron: «¿Con qué autoridad haces estas cosas? ¿Quién te dio esta autoridad?»"
"unit:2979","97","EXACT_TEXT_REPEAT","Cuando Jesús entró en el templo, mientras enseñaba se acercaron los principales sacerdotes y los ancianos del pueblo y le preguntaron: «¿Con qué autoridad haces estas cosas? ¿Quién te dio esta autoridad?»"
"unit:2980","97","","Jesús les respondió: «Yo también les haré una pregunta. Si me responden, yo les diré con qué autoridad hago estas cosas."
"unit:2981","97","EXACT_TEXT_REPEAT","El bautismo de Juan, ¿de dónde venía: del cielo o de los seres humanos?». Ellos razonaban entre sí: «Si decimos: “Del cielo”, nos preguntará: “Entonces, ¿por qué no le creyeron?”"
"unit:2982","97","EXACT_TEXT_REPEAT","El bautismo de Juan, ¿de dónde venía: del cielo o de los seres humanos?». Ellos razonaban entre sí: «Si decimos: “Del cielo”, nos preguntará: “Entonces, ¿por qué no le creyeron?”"
"unit:2983","97","","Pero si decimos: “De los seres humanos”, tememos a la multitud, porque todos consideran a Juan un profeta»."
"unit:2984","97","EXACT_TEXT_REPEAT","Así que respondieron a Jesús: «No sabemos». Él les dijo: «Entonces tampoco yo les digo con qué autoridad hago estas cosas»."
"unit:2985","97","EXACT_TEXT_REPEAT","Así que respondieron a Jesús: «No sabemos». Él les dijo: «Entonces tampoco yo les digo con qué autoridad hago estas cosas»."
"unit:2986","97","EXACT_TEXT_REPEAT","«¿Qué les parece? Un hombre tenía dos hijos. Se acercó al primero y le dijo: “Hijo, ve hoy a trabajar en el viñedo”."
"unit:2987","97","EXACT_TEXT_REPEAT","«¿Qué les parece? Un hombre tenía dos hijos. Se acercó al primero y le dijo: “Hijo, ve hoy a trabajar en el viñedo”."
"unit:2988","97","","Él respondió: “No quiero”, pero después cambió de parecer y fue."
"unit:2989","97","","Luego se acercó al segundo y le dijo lo mismo. Éste respondió: “Sí, señor”, pero no fue."
