unit_id,scene,issues,generated_es419
"unit:3424","105","","«No se angustien. Crean en Dios y crean también en mí."
"unit:3425","105","","En la casa de mi Padre hay muchas moradas. Si no fuera así, se lo habría dicho. Voy a prepararles un lugar."
"unit:3426","105","","Y si voy y les preparo un lugar, volveré y los recibiré conmigo, para que donde yo estoy, ustedes también estén."
"unit:3427","105","","Y ustedes conocen el camino hacia donde yo voy»."
"unit:3428","105","","Tomás le dijo: «Señor, no sabemos adónde vas. ¿Cómo podemos conocer el camino?»"
"unit:3429","105","","Jesús le dijo: «Yo soy el camino, la verdad y la vida. Nadie viene al Padre sino por medio de mí."
"unit:3430","105","","Si me conocieran, conocerían también a mi Padre. Desde ahora lo conocen y lo han visto»."
"unit:3431","105","","Felipe le dijo: «Señor, muéstranos al Padre, y eso nos basta»."
"unit:3432","105","","Jesús le dijo: «Hace tanto tiempo que estoy con ustedes, ¿y todavía no me conoces, Felipe? El que me ha visto a mí ha visto al Padre. ¿Cómo puedes decir: “Muéstranos al Padre”?"
"unit:3433","105","","¿No crees que yo estoy en el Padre y el Padre está en mí? Las palabras que les digo no las hablo por mi propia cuenta; el Padre que permanece en mí hace sus obras."
"unit:3434","105","","Créanme que yo estoy en el Padre y el Padre está en mí; y si no, crean por las obras mismas."
"unit:3435","105","","Les aseguro que el que cree en mí también hará las obras que yo hago, y hará obras mayores que éstas, porque yo voy al Padre."
"unit:3436","105","","Y todo lo que pidan en mi nombre, eso haré, para que el Padre sea glorificado en el Hijo."
"unit:3437","105","","Si me piden algo en mi nombre, yo lo haré."
"unit:3438","105","","Si me aman, guardarán mis mandamientos."
"unit:3439","105","","Y yo pediré al Padre, y él les dará otro Consolador para que esté con ustedes para siempre:"
"unit:3440","105","","el Espíritu de la verdad, a quien el mundo no puede recibir porque no lo ve ni lo conoce. Ustedes lo conocen, porque permanece con ustedes y estará en ustedes."
"unit:3441","105","","No los dejaré huérfanos; vendré a ustedes."
"unit:3442","105","","Dentro de poco el mundo ya no me verá, pero ustedes me verán. Porque yo vivo, ustedes también vivirán."
"unit:3443","105","","En aquel día ustedes sabrán que yo estoy en mi Padre, ustedes en mí y yo en ustedes."
